year,donor_code,donor_name,category_code,category_name,value,iati_usd_mil,percent_difference
2021.0,981.0,Black Sea Trade & Development Bank [BSTDB],21.0,Non-export credit OOF,275.43009,,
2021.0,988.0,IFAD,10.0,ODA,660.7669999999999,,
2021.0,988.0,IFAD,20.0,OOF,,913.0506302013519,
2021.0,988.0,IFAD,21.0,Non-export credit OOF,136.771,,
2021.0,990.0,European Bank for Reconstruction and Development,50.0,Other flows,,1700.794351430746,
2021.0,990.0,European Bank for Reconstruction and Development [EBRD],21.0,Non-export credit OOF,5865.541107,,
2021.0,1011.0,Climate Investment Funds [CIF],10.0,ODA,218.171402,,
2021.0,1012.0,Adaptation Fund,10.0,ODA,63.498402,,
2021.0,1013.0,Council of Europe Development Bank [CEB],10.0,ODA,54.178903,,
2021.0,1013.0,Council of Europe Development Bank [CEB],21.0,Non-export credit OOF,552.965588,,
2021.0,1014.0,Private Infrastructure Development Group,36.0,Private Foreign Direct Investment,,335.1364460739,
2021.0,1015.0,Development Bank of Latin America [CAF],21.0,Non-export credit OOF,7660.0,,
2021.0,1016.0,Green Climate Fund [GCF],10.0,ODA,658.418599,,
2021.0,1016.0,Green Climate Fund [GCF],21.0,Non-export credit OOF,185.381538,,
2021.0,1019.0,IDB Invest,21.0,Non-export credit OOF,4044.30901,,
2021.0,1020.0,Central Emergency Response Fund [CERF],10.0,ODA,548.049,,
2021.0,1023.0,World Tourism Organisation [UNWTO],10.0,ODA,13.361283,,
2021.0,1024.0,Asian Infrastructure Investment Bank [AIIB],10.0,ODA,2.0,,
2021.0,1024.0,Asian Infrastructure Investment Bank [AIIB],21.0,Non-export credit OOF,6925.00686,,
2021.0,1025.0,Center of Excellence in Finance [CEF],10.0,ODA,1.182592,,
2021.0,1037.0,International Investment Bank [IIB],21.0,Non-export credit OOF,43.689945,,
2021.0,1038.0,UN Institute for Disarmament Research [UNIDIR],10.0,ODA,0.483,,
2021.0,1039.0,UN Capital Development Fund [UNCDF],10.0,ODA,13.362699,,
2021.0,1045.0,North American Development Bank [NADB],10.0,ODA,0.937,,
2021.0,1045.0,North American Development Bank [NADB],21.0,Non-export credit OOF,4.759,,
2021.0,1046.0,UN Women,10.0,ODA,152.247119,486.884114,319.7985730028822
2021.0,1047.0,COVID-19 Response and Recovery Multi-Partner Trust Fund [UN COVID-19 MPTF],10.0,ODA,22.23812,,
2021.0,1048.0,Joint Sustainable Development Goals Fund [Joint SDG Fund],10.0,ODA,55.9371,,
2021.0,1049.0,International Commission on Missing Persons [ICMP],10.0,ODA,0.8658210000000001,,
2021.0,1050.0,WHO-Strategic Preparedness and Response Plan,10.0,ODA,,1962.6849814199998,
2021.0,1050.0,WHO-Strategic Preparedness and Response Plan [SPRP],10.0,ODA,159.956715,,
2021.0,1052.0,International Centre for Genetic Engineering and Biotechnology [ICGEB],10.0,ODA,3.962037,,
2021.0,1054.0,World Organisation for Animal Health [WOAH],10.0,ODA,11.438449,,
2021.0,1311.0,Global Alliance for Vaccines and Immunization [GAVI],10.0,ODA,1629.04926,,
2021.0,1311.0,Global Alliance for Vaccines and Immunization,10.0,ODA,,12425.764616789998,
2021.0,1312.0,Global Fund,10.0,ODA,5192.387179,,
2021.0,1312.0,Global Fund,10.0,ODA,,5232.44699622,
2021.0,1313.0,Global Green Growth Institute [GGGI],10.0,ODA,3.408166,,
2021.0,1313.0,Global Green Growth Institute,10.0,ODA,,45.35040835,
2021.0,1401.0,WTO - International Trade Centre [ITC],10.0,ODA,52.467863,,
2021.0,1404.0,World Trade Organisation,10.0,ODA,0.284506,,
2021.0,1406.0,United Nations Industrial Development Organization [UNIDO],10.0,ODA,4.38232,,
2021.0,1601.0,Bill & Melinda Gates Foundation,30.0,Private Development Finance,4310.819283,4821.54000619,111.84741668953883
2021.0,1602.0,Dutch Postcode Lottery,30.0,Private Development Finance,209.450881,,
2021.0,1603.0,Swedish Postcode Lottery,30.0,Private Development Finance,59.745953,,
2021.0,1604.0,People's Postcode Lottery,30.0,Private Development Finance,61.558454,,
2021.0,1606.0,Mastercard Foundation,30.0,Private Development Finance,1324.081211,,
2021.0,1608.0,IKEA Foundation,30.0,Private Development Finance,276.786366,,
2021.0,1609.0,Van Leer Foundation,30.0,Private Development Finance,14.063891,,
2021.0,1610.0,MAVA Foundation,30.0,Private Development Finance,75.045948,,
2021.0,1611.0,Oak Foundation,30.0,Private Development Finance,156.770216,,
2021.0,1612.0,H&M Foundation,30.0,Private Development Finance,9.424032,,
2021.0,1613.0,Laudes Foundation,30.0,Private Development Finance,50.401044,,
2021.0,1614.0,Charity Projects Ltd (Comic Relief),30.0,Private Development Finance,24.229017,,
2021.0,1615.0,Children's Investment Fund Foundation,30.0,Private Development Finance,362.219357,,
2021.0,1617.0,Conrad N. Hilton Foundation,30.0,Private Development Finance,137.712501,,
2021.0,1618.0,David and Lucile Packard Foundation,30.0,Private Development Finance,202.922499,,
2021.0,1619.0,John D. and Catherine T. MacArthur Foundation,30.0,Private Development Finance,121.629148,,
2021.0,1620.0,Carnegie Corporation of New York,30.0,Private Development Finance,14.535,,
2021.0,1621.0,Michael & Susan Dell Foundation,30.0,Private Development Finance,43.979124,,
2021.0,1622.0,"Omidyar Network Fund, Inc.",30.0,Private Development Finance,26.02328,,
2021.0,1623.0,Rockefeller Foundation,30.0,Private Development Finance,343.387088,,
2021.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,183.896881,,
2021.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,,95.510053,
2021.0,1625.0,Arcus Foundation,30.0,Private Development Finance,19.068564,,
2021.0,1626.0,Gordon and Betty Moore Foundation,30.0,Private Development Finance,98.754906,,
2021.0,1627.0,Ford Foundation,30.0,Private Development Finance,284.756389,,
2021.0,1628.0,Wellcome Trust,30.0,Private Development Finance,509.817562,,
2021.0,1629.0,UBS Optimus Foundation,30.0,Private Development Finance,78.072037,,
2021.0,1630.0,World Diabetes Foundation,30.0,Private Development Finance,26.335771,,
2021.0,1632.0,Citi Foundation,30.0,Private Development Finance,19.508336,,
2021.0,1633.0,LEGO Foundation,30.0,Private Development Finance,196.2668,,
2021.0,1634.0,Norwegian Postcode Lottery,30.0,Private Development Finance,9.246462,,
2021.0,1636.0,Jacobs Foundation,30.0,Private Development Finance,38.34491,,
2021.0,1637.0,Arcadia Fund,30.0,Private Development Finance,54.382308,,
2021.0,1638.0,Margaret A. Cargill Foundation,30.0,Private Development Finance,49.737202,,
2021.0,1639.0,La Caixa Banking Foundation,30.0,Private Development Finance,20.687913,,
2021.0,1640.0,Bloomberg Family Foundation,30.0,Private Development Finance,276.517398,,
2021.0,1641.0,Susan T. Buffett Foundation,30.0,Private Development Finance,265.401225,,
2021.0,1642.0,Howard G. Buffett Foundation,30.0,Private Development Finance,129.43088,,
2021.0,1643.0,Open Society Foundations,30.0,Private Development Finance,431.207465,,
2021.0,1644.0,Fondation Botnar,30.0,Private Development Finance,70.101124,,
2021.0,1646.0,Bezos Earth Fund,30.0,Private Development Finance,329.37,,
2021.0,1647.0,German Postcode Lottery,30.0,Private Development Finance,7.0455060000000005,,
2021.0,1648.0,Leona M. and Harry B. Helmsley Charitable Trust,30.0,Private Development Finance,65.091187,,
2022.0,1.0,Austria,10.0,ODA,1094.524868,,
2022.0,1.0,Austria,21.0,Non-export credit OOF,254.983948,,
2022.0,2.0,Belgium,10.0,ODA,1313.094253,1334.5414855042,101.63333534170908
2022.0,2.0,Belgium,21.0,Non-export credit OOF,482.946633,,
2022.0,3.0,Denmark,10.0,ODA,2059.104489,2861.8863234255286,138.9869401341259
2022.0,3.0,Denmark,21.0,Non-export credit OOF,121.124261,,
2022.0,3.0,Denmark,50.0,Other flows,,13.516832727195482,
2022.0,4.0,France,10.0,ODA,13166.000652,3135.14344108397,23.812420521244025
2022.0,4.0,France,21.0,Non-export credit OOF,1238.706671,1455.7177944102061,117.5191696703316
2022.0,5.0,Germany,10.0,ODA,32850.132499,12946.39858846607,39.41049123275279
2022.0,5.0,Germany,21.0,Non-export credit OOF,1325.967839,,
2022.0,6.0,Italy,10.0,ODA,3599.106476,870.215720875196,24.178660083497792
2022.0,6.0,Italy,21.0,Non-export credit OOF,99.588071,,
2022.0,7.0,Netherlands,10.0,ODA,4367.857201,4035.8415730198003,92.39866111226837
2022.0,7.0,Netherlands,21.0,Non-export credit OOF,,0.08610402225199999,
2022.0,7.0,Netherlands,30.0,Private Development Finance,,77.218553681246,
2022.0,7.0,Netherlands,50.0,Other flows,,1.3177362440000002,
2022.0,8.0,Norway,10.0,ODA,4125.660329,4485.036515009042,108.7107555482191
2022.0,8.0,Norway,21.0,Non-export credit OOF,557.82901,,
2022.0,9.0,Portugal,10.0,ODA,256.266682,,
2022.0,9.0,Portugal,21.0,Non-export credit OOF,6.309812,,
2022.0,10.0,Sweden,10.0,ODA,3550.172875,,
2022.0,10.0,Sweden,21.0,Non-export credit OOF,91.098862,,
2022.0,11.0,Switzerland,10.0,ODA,3753.620612,2641.054761230386,70.3601944423249
2022.0,11.0,Switzerland,21.0,Non-export credit OOF,90.626804,,
2022.0,11.0,Switzerland,50.0,Other flows,,7.155724239506032,
2022.0,12.0,United Kingdom,10.0,ODA,12028.782835,5345.816853221938,44.44187684282802
2022.0,12.0,United Kingdom,21.0,Non-export credit OOF,1965.128802,,
2022.0,18.0,Finland,10.0,ODA,1036.581693,1639.792531479,158.19231060633828
2022.0,18.0,Finland,21.0,Non-export credit OOF,63.571334,,
2022.0,20.0,Iceland,10.0,ODA,72.408887,,
2022.0,21.0,Ireland,10.0,ODA,1824.491374,1492.4285030245337,81.79970178497176
2022.0,22.0,Luxembourg,10.0,ODA,374.353282,,
2022.0,26.0,Monaco,10.0,ODA,21.28688,,
2022.0,30.0,Cyprus,10.0,ODA,4.898854,,
2022.0,40.0,Greece,10.0,ODA,99.963333,,
2022.0,45.0,Malta,10.0,ODA,40.459421,,
2022.0,50.0,Spain,10.0,ODA,2247.633714,176.55256965364399,7.85504188489157
2022.0,50.0,Spain,21.0,Non-export credit OOF,21.16166,,
2022.0,55.0,Türkiye,10.0,ODA,6973.760137,,
2022.0,55.0,Türkiye,21.0,Non-export credit OOF,135.953627,,
2022.0,61.0,Slovenia,10.0,ODA,87.381783,,
2022.0,62.0,Croatia,10.0,ODA,74.10265,,
2022.0,68.0,Czechia,10.0,ODA,734.840999,,
2022.0,69.0,Slovak Republic,10.0,ODA,40.696295,164.2701163692,403.6488244671904
2022.0,70.0,Liechtenstein,10.0,ODA,30.116672,,
2022.0,72.0,Bulgaria,10.0,ODA,138.813389,,
2022.0,75.0,Hungary,10.0,ODA,294.318406,,
2022.0,75.0,Hungary,30.0,Private Development Finance,0.1020939999999999,,
2022.0,76.0,Poland,10.0,ODA,2678.217472,,
2022.0,76.0,Poland,21.0,Non-export credit OOF,0.748615,,
2022.0,77.0,Romania,10.0,ODA,103.01883,,
2022.0,82.0,Estonia,10.0,ODA,156.483341,,
2022.0,83.0,Latvia,10.0,ODA,89.454305,,
2022.0,84.0,Lithuania,10.0,ODA,140.661924,,
2022.0,104.0,Nordic Development Fund [NDF],10.0,ODA,32.265674,,
2022.0,301.0,Canada,10.0,ODA,7128.285503,3908.1037526558734,54.825297766357906
2022.0,301.0,Canada,20.0,OOF,,64.05947675756285,
2022.0,301.0,Canada,21.0,Non-export credit OOF,205.714998,,
2022.0,302.0,United States,10.0,ODA,52792.459298,50189.789016,95.06999613844738
2022.0,302.0,United States,21.0,Non-export credit OOF,2113.924614,,
2022.0,302.0,United States,50.0,Other flows,,5104.141168,
2022.0,546.0,Israel,10.0,ODA,446.72899,,
2022.0,552.0,Kuwait,10.0,ODA,522.880102,,
2022.0,561.0,Qatar,10.0,ODA,735.738035,,
2022.0,566.0,Saudi Arabia,10.0,ODA,6482.856633,235.109515,3.6266344963300683
2022.0,576.0,United Arab Emirates,10.0,ODA,1823.261722,1526.4563206799999,83.72118507515071
2022.0,576.0,United Arab Emirates,20.0,OOF,,2020.6343588299999,
2022.0,576.0,United Arab Emirates,21.0,Non-export credit OOF,1022.134359,,
2022.0,576.0,United Arab Emirates,50.0,Other flows,,2.84788794,
2022.0,611.0,Azerbaijan,10.0,ODA,35.227433,,
2022.0,613.0,Kazakhstan,10.0,ODA,33.239767,,
2022.0,701.0,Japan,10.0,ODA,19640.580899,,
2022.0,742.0,Korea,10.0,ODA,2471.174326,,
2022.0,742.0,Korea,21.0,Non-export credit OOF,1008.552485,,
2022.0,742.0,Korea,30.0,Private Development Finance,543.92229,,
2022.0,764.0,Thailand,10.0,ODA,64.03461,,
2022.0,801.0,Australia,10.0,ODA,2623.128483,,
2022.0,801.0,Australia,21.0,Non-export credit OOF,72.675653,,
2022.0,807.0,UNEP,10.0,ODA,211.896325,,
2022.0,811.0,Global Environment Facility [GEF],10.0,ODA,512.024651,,
2022.0,820.0,New Zealand,10.0,ODA,415.436362,417.5071562629064,100.49846244872191
2022.0,820.0,New Zealand,21.0,Non-export credit OOF,19.867791,,
2022.0,901.0,International Bank for Reconstruction and Development,50.0,Other flows,,2206.611285662362,
2022.0,901.0,International Bank for Reconstruction and Development [IBRD],21.0,Non-export credit OOF,27343.95294,,
2022.0,905.0,International Development Association,10.0,ODA,,23838.941397,
2022.0,905.0,International Development Association,20.0,OOF,,24454.774228,
2022.0,905.0,International Development Association [IDA],10.0,ODA,23610.30195,,
2022.0,905.0,International Development Association [IDA],21.0,Non-export credit OOF,1785.08967,,
2022.0,906.0,Caribbean Development Bank [CarDB],10.0,ODA,7.674,,
2022.0,906.0,Caribbean Development Bank [CarDB],21.0,Non-export credit OOF,146.327419,,
2022.0,909.0,Inter-American Development Bank,20.0,OOF,,10827.038805,
2022.0,909.0,Inter-American Development Bank [IDB],10.0,ODA,1731.897427,,
2022.0,909.0,Inter-American Development Bank [IDB],21.0,Non-export credit OOF,8014.066292,,
2022.0,910.0,Central American Bank for Economic Integration [CABEI],10.0,ODA,1279.231445,,
2022.0,910.0,Central American Bank for Economic Integration [CABEI],21.0,Non-export credit OOF,771.8271090000001,,
2022.0,913.0,African Development Bank,10.0,ODA,,3874.659055707093,
2022.0,913.0,African Development Bank,21.0,Non-export credit OOF,,1.6686611272283889,
2022.0,913.0,African Development Bank [AfDB],10.0,ODA,17.015159,,
2022.0,913.0,African Development Bank [AfDB],21.0,Non-export credit OOF,3377.930293,,
2022.0,914.0,African Development Fund,10.0,ODA,,3874.659055707093,
2022.0,914.0,African Development Fund,21.0,Non-export credit OOF,,1.6686611272283889,
2022.0,914.0,African Development Fund [AfDF],10.0,ODA,1308.732602,,
2022.0,915.0,Asian Development Bank,10.0,ODA,,1879.6956247,
2022.0,915.0,Asian Development Bank,21.0,Non-export credit OOF,,13351.63486616,
2022.0,915.0,Asian Development Bank [AsDB],10.0,ODA,3411.792216,,
2022.0,915.0,Asian Development Bank [AsDB],21.0,Non-export credit OOF,16437.348444,,
2022.0,918.0,EU Institutions,10.0,ODA,30530.944786,9587.739854997299,31.403351328301405
2022.0,918.0,EU Institutions,21.0,Non-export credit OOF,1501.434623,0.9620197022000001,0.06407336606357185
2022.0,918.0,EU Institutions,50.0,Other flows,,65.754473582534,
2022.0,921.0,Arab Fund (AFESD),10.0,ODA,468.038706,,
2022.0,923.0,UN Peacebuilding Fund [UNPBF],10.0,ODA,183.481746,,
2022.0,928.0,World Health Organisation,10.0,ODA,,1741.9876758599999,
2022.0,928.0,World Health Organisation [WHO],10.0,ODA,465.704289,,
2022.0,932.0,Food and Agriculture Organisation,10.0,ODA,,509.83852729,
2022.0,932.0,Food and Agriculture Organisation [FAO],10.0,ODA,429.402213,,
2022.0,940.0,International Labour Organisation [ILO],10.0,ODA,241.954777,,
2022.0,940.0,International Labour Organisation,10.0,ODA,,345.50871723650005,
2022.0,940.0,International Labour Organisation,50.0,Other flows,,71.84661016350002,
2022.0,944.0,International Atomic Energy Agency [IAEA],10.0,ODA,94.152061,,
2022.0,951.0,OPEC Fund for International Development [OPEC Fund],10.0,ODA,1152.910571,,
2022.0,951.0,OPEC Fund for International Development [OPEC Fund],21.0,Non-export credit OOF,458.045288,,
2022.0,958.0,IMF Concessional Trust Funds,10.0,ODA,2531.634029,,
2022.0,959.0,UNDP,10.0,ODA,458.646126,4544.53486,990.8586603868971
2022.0,962.0,United Nations Conference on Trade and Development [UNCTAD],10.0,ODA,4.793086,,
2022.0,963.0,UNICEF,10.0,ODA,911.516,9858.80632663,1081.5834638810509
2022.0,964.0,UNRWA,10.0,ODA,851.4760299999999,,
2022.0,966.0,WFP,10.0,ODA,366.505268,12129.295434270001,3309.4464099953952
2022.0,967.0,UNHCR,10.0,ODA,630.2521,5607.08346367,889.6572440885162
2022.0,971.0,UNAIDS,10.0,ODA,92.941286,76.300024,82.09486578440499
2022.0,974.0,UNFPA,10.0,ODA,518.80773,,
2022.0,976.0,Islamic Development Bank [IsDB],10.0,ODA,291.021954,,
2022.0,976.0,Islamic Development Bank [IsDB],21.0,Non-export credit OOF,9462.254468,,
2022.0,976.0,Islamic Development Bank,10.0,ODA,,144.80765276,
2022.0,976.0,Islamic Development Bank,21.0,Non-export credit OOF,,1847.13027535,
2022.0,978.0,OSCE,10.0,ODA,102.471205,,
2022.0,981.0,Black Sea Trade & Development Bank [BSTDB],21.0,Non-export credit OOF,117.417184,,
2022.0,988.0,IFAD,10.0,ODA,766.66205,,
2022.0,988.0,IFAD,20.0,OOF,,1018.5131467839828,
2022.0,988.0,IFAD,21.0,Non-export credit OOF,191.75666,,
2022.0,990.0,European Bank for Reconstruction and Development,50.0,Other flows,,2206.611285662362,
2022.0,990.0,European Bank for Reconstruction and Development [EBRD],21.0,Non-export credit OOF,6041.895015,,
2022.0,1011.0,Climate Investment Funds [CIF],10.0,ODA,222.706331,,
2022.0,1012.0,Adaptation Fund,10.0,ODA,67.691429,,
2022.0,1013.0,Council of Europe Development Bank [CEB],10.0,ODA,11.69103,,
2022.0,1013.0,Council of Europe Development Bank [CEB],21.0,Non-export credit OOF,677.635923,,
2022.0,1014.0,Private Infrastructure Development Group,36.0,Private Foreign Direct Investment,,601.772813578,
2022.0,1015.0,Development Bank of Latin America [CAF],21.0,Non-export credit OOF,6782.0,,
2022.0,1016.0,Green Climate Fund [GCF],10.0,ODA,501.532128,,
2022.0,1016.0,Green Climate Fund [GCF],21.0,Non-export credit OOF,297.84871,,
2022.0,1019.0,IDB Invest,21.0,Non-export credit OOF,2255.831105,,
2022.0,1020.0,Central Emergency Response Fund [CERF],10.0,ODA,734.649,,
2022.0,1023.0,World Tourism Organisation [UNWTO],10.0,ODA,12.494377,,
2022.0,1024.0,Asian Infrastructure Investment Bank [AIIB],10.0,ODA,4.20549,,
2022.0,1024.0,Asian Infrastructure Investment Bank [AIIB],21.0,Non-export credit OOF,6168.907812,,
2022.0,1025.0,Center of Excellence in Finance [CEF],10.0,ODA,1.051635,,
2022.0,1038.0,UN Institute for Disarmament Research [UNIDIR],10.0,ODA,0.3160199999999999,,
2022.0,1039.0,UN Capital Development Fund [UNCDF],10.0,ODA,13.35825,,
2022.0,1045.0,North American Development Bank [NADB],10.0,ODA,0.799,,
2022.0,1045.0,North American Development Bank [NADB],21.0,Non-export credit OOF,23.987,,
2022.0,1046.0,UN Women,10.0,ODA,159.441387,454.377356,284.9808099072796
2022.0,1047.0,COVID-19 Response and Recovery Multi-Partner Trust Fund [UN COVID-19 MPTF],10.0,ODA,0.46942,,
2022.0,1048.0,Joint Sustainable Development Goals Fund [Joint SDG Fund],10.0,ODA,59.920379,,
2022.0,1049.0,International Commission on Missing Persons [ICMP],10.0,ODA,0.524652,,
2022.0,1050.0,WHO-Strategic Preparedness and Response Plan,10.0,ODA,,1741.9876758599999,
2022.0,1050.0,WHO-Strategic Preparedness and Response Plan [SPRP],10.0,ODA,59.005624,,
2022.0,1052.0,International Centre for Genetic Engineering and Biotechnology [ICGEB],10.0,ODA,4.034042,,
2022.0,1054.0,World Organisation for Animal Health [WOAH],10.0,ODA,11.219114,,
2022.0,1055.0,CGIAR,10.0,ODA,82.847,,
2022.0,1311.0,Global Alliance for Vaccines and Immunization [GAVI],10.0,ODA,1921.521005,,
2022.0,1311.0,Global Alliance for Vaccines and Immunization,10.0,ODA,,8769.81975201,
2022.0,1312.0,Global Fund,10.0,ODA,5298.271394,,
2022.0,1312.0,Global Fund,10.0,ODA,,5326.06184959,
2022.0,1313.0,Global Green Growth Institute [GGGI],10.0,ODA,2.5700000000000003,,
2022.0,1313.0,Global Green Growth Institute,10.0,ODA,,40.11516015,
2022.0,1401.0,WTO - International Trade Centre [ITC],10.0,ODA,50.403758,,
2022.0,1404.0,World Trade Organisation,10.0,ODA,4.689658,,
2022.0,1406.0,United Nations Industrial Development Organization [UNIDO],10.0,ODA,5.32741,,
2022.0,1601.0,Bill & Melinda Gates Foundation,30.0,Private Development Finance,4389.896399,5038.35038737,114.77151006383008
2022.0,1602.0,Dutch Postcode Lottery,30.0,Private Development Finance,190.903379,,
2022.0,1603.0,Swedish Postcode Lottery,30.0,Private Development Finance,50.841429,,
2022.0,1604.0,People's Postcode Lottery,30.0,Private Development Finance,76.839245,,
2022.0,1606.0,Mastercard Foundation,30.0,Private Development Finance,1159.322507,,
2022.0,1608.0,IKEA Foundation,30.0,Private Development Finance,260.712302,,
2022.0,1609.0,Van Leer Foundation,30.0,Private Development Finance,11.458552,,
2022.0,1610.0,MAVA Foundation,30.0,Private Development Finance,57.116469,,
2022.0,1611.0,Oak Foundation,30.0,Private Development Finance,249.982752,,
2022.0,1612.0,H&M Foundation,30.0,Private Development Finance,5.373084,,
2022.0,1613.0,Laudes Foundation,30.0,Private Development Finance,26.368663,,
2022.0,1615.0,Children's Investment Fund Foundation,30.0,Private Development Finance,399.226907,,
2022.0,1616.0,Gatsby Charitable Foundation,30.0,Private Development Finance,,0.2915347924999999,
2022.0,1617.0,Conrad N. Hilton Foundation,30.0,Private Development Finance,200.703,,
2022.0,1618.0,David and Lucile Packard Foundation,30.0,Private Development Finance,107.114632,,
2022.0,1619.0,John D. and Catherine T. MacArthur Foundation,30.0,Private Development Finance,102.390884,,
2022.0,1620.0,Carnegie Corporation of New York,30.0,Private Development Finance,23.6201,,
2022.0,1621.0,Michael & Susan Dell Foundation,30.0,Private Development Finance,47.346332,,
2022.0,1622.0,"Omidyar Network Fund, Inc.",30.0,Private Development Finance,8.636393,,
2022.0,1623.0,Rockefeller Foundation,30.0,Private Development Finance,132.041423,,
2022.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,197.538239,,
2022.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,,113.514855,
2022.0,1625.0,Arcus Foundation,30.0,Private Development Finance,20.975317,,
2022.0,1626.0,Gordon and Betty Moore Foundation,30.0,Private Development Finance,93.188917,,
2022.0,1627.0,Ford Foundation,30.0,Private Development Finance,310.507792,,
2022.0,1628.0,Wellcome Trust,30.0,Private Development Finance,396.433167,,
2022.0,1629.0,UBS Optimus Foundation,30.0,Private Development Finance,110.987725,,
2022.0,1630.0,World Diabetes Foundation,30.0,Private Development Finance,10.627608,,
2022.0,1633.0,LEGO Foundation,30.0,Private Development Finance,258.443389,,
2022.0,1634.0,Norwegian Postcode Lottery,30.0,Private Development Finance,10.72668,,
2022.0,1636.0,Jacobs Foundation,30.0,Private Development Finance,22.928566,,
2022.0,1637.0,Arcadia Fund,30.0,Private Development Finance,38.135218,,
2022.0,1638.0,Margaret A. Cargill Foundation,30.0,Private Development Finance,53.5865,,
2022.0,1639.0,La Caixa Banking Foundation,30.0,Private Development Finance,22.699067,,
2022.0,1640.0,Bloomberg Family Foundation,30.0,Private Development Finance,387.898341,,
2022.0,1641.0,Susan T. Buffett Foundation,30.0,Private Development Finance,237.025266,,
2022.0,1642.0,Howard G. Buffett Foundation,30.0,Private Development Finance,237.84734,,
2022.0,1644.0,Fondation Botnar,30.0,Private Development Finance,60.408036,,
2022.0,1646.0,Bezos Earth Fund,30.0,Private Development Finance,169.9056,,
2022.0,1647.0,German Postcode Lottery,30.0,Private Development Finance,11.652726,,
2022.0,1648.0,Leona M. and Harry B. Helmsley Charitable Trust,30.0,Private Development Finance,67.53318300000001,,
2023.0,1.0,Austria,10.0,ODA,914.394136,,
2023.0,1.0,Austria,21.0,Non-export credit OOF,27.5,,
2023.0,1.0,Austria,60.0,PSI,312.948086,,
2023.0,2.0,Belgium,10.0,ODA,1403.881382,1305.9486643746,93.02414585156168
2023.0,2.0,Belgium,21.0,Non-export credit OOF,195.52334,,
2023.0,3.0,Denmark,10.0,ODA,2125.682884,3079.4556535341617,144.86900547175702
2023.0,3.0,Denmark,50.0,Other flows,,13.190227103425812,
2023.0,3.0,Denmark,60.0,PSI,103.733494,,
2023.0,4.0,France,10.0,ODA,11074.445001,1959.825886533648,17.696831636769875
2023.0,4.0,France,21.0,Non-export credit OOF,709.932582,1662.788468072672,234.21779901808648
2023.0,4.0,France,60.0,PSI,1951.672682,,
2023.0,5.0,Germany,10.0,ODA,29494.90912,12171.265125161155,41.265647151657184
2023.0,5.0,Germany,21.0,Non-export credit OOF,654.9356740000001,,
2023.0,5.0,Germany,60.0,PSI,1611.892894,,
2023.0,6.0,Italy,10.0,ODA,2803.734973,600.720671204666,21.425729499742772
2023.0,6.0,Italy,21.0,Non-export credit OOF,531.770075,,
2023.0,7.0,Netherlands,10.0,ODA,5109.034068,4252.2678033624,83.23036696889766
2023.0,7.0,Netherlands,21.0,Non-export credit OOF,,0.620152656834,
2023.0,7.0,Netherlands,30.0,Private Development Finance,,84.845640603432,
2023.0,7.0,Netherlands,50.0,Other flows,,1.2794310385999998,
2023.0,8.0,Norway,10.0,ODA,4294.674879,5297.060257414105,123.3401923697541
2023.0,8.0,Norway,60.0,PSI,810.788284,,
2023.0,9.0,Portugal,10.0,ODA,278.83845,,
2023.0,9.0,Portugal,21.0,Non-export credit OOF,5.224913,,
2023.0,9.0,Portugal,60.0,PSI,1.081315,,
2023.0,10.0,Sweden,10.0,ODA,3260.216147,,
2023.0,10.0,Sweden,60.0,PSI,147.621077,,
2023.0,11.0,Switzerland,10.0,ODA,4211.197224,3495.3600577805473,83.00157584309207
2023.0,11.0,Switzerland,50.0,Other flows,,9.105350931852943,
2023.0,11.0,Switzerland,60.0,PSI,84.948523,,
2023.0,12.0,United Kingdom,10.0,ODA,12127.077272,7225.784553723711,59.58389141633656
2023.0,12.0,United Kingdom,60.0,PSI,1777.617154,,
2023.0,18.0,Finland,10.0,ODA,941.210858,1576.3815777667999,167.4844233221542
2023.0,18.0,Finland,21.0,Non-export credit OOF,82.373487,,
2023.0,20.0,Iceland,10.0,ODA,86.890308,,
2023.0,21.0,Ireland,10.0,ODA,2145.587093,382.58092513226404,17.831060150410032
2023.0,22.0,Luxembourg,10.0,ODA,425.758442,,
2023.0,26.0,Monaco,10.0,ODA,23.412804,,
2023.0,30.0,Cyprus,10.0,ODA,4.144004,,
2023.0,40.0,Greece,10.0,ODA,57.279641,,
2023.0,45.0,Malta,10.0,ODA,47.09926,,
2023.0,50.0,Spain,10.0,ODA,1558.294956,,
2023.0,50.0,Spain,60.0,PSI,42.182881,,
2023.0,55.0,Türkiye,10.0,ODA,6806.699612,,
2023.0,55.0,Türkiye,21.0,Non-export credit OOF,107.825125,,
2023.0,61.0,Slovenia,10.0,ODA,68.072159,,
2023.0,62.0,Croatia,10.0,ODA,98.249972,,
2023.0,68.0,Czechia,10.0,ODA,494.54135,,
2023.0,68.0,Czechia,60.0,PSI,0.013901,,
2023.0,69.0,Slovak Republic,10.0,ODA,38.132249,160.456346105,420.78909666461055
2023.0,70.0,Liechtenstein,10.0,ODA,36.038741,,
2023.0,72.0,Bulgaria,10.0,ODA,27.311204,,
2023.0,75.0,Hungary,10.0,ODA,220.986522,,
